country,province,citycode,city,district,location,long,lat,date,address
中国,上海市,021,上海市,浦东新区,"121.583688,31.267381",121.583688,31.267381,2022-04-10,上海市浦东新区博兴路465弄
中国,上海市,021,上海市,浦东新区,"121.584480,31.263629",121.584480,31.263629,2022-04-10,上海市浦东新区博兴路616弄
中国,上海市,021,上海市,浦东新区,"121.589234,31.263305",121.589234,31.263305,2022-04-10,上海市浦东新区博兴路760弄
中国,上海市,021,上海市,浦东新区,"121.591010,31.266876",121.591010,31.266876,2022-04-10,上海市浦东新区博兴路799弄
中国,上海市,021,上海市,浦东新区,"121.591590,31.264640",121.591590,31.264640,2022-04-10,上海市浦东新区博兴路916弄
中国,上海市,021,上海市,浦东新区,"121.591557,31.264613",121.591557,31.264613,2022-04-10,上海市浦东新区博兴路986弄
中国,上海市,021,上海市,浦东新区,"121.798289,31.078007",121.798289,31.078007,2022-04-10,上海市浦东新区蔡路村蔡家宅
中国,上海市,021,上海市,浦东新区,"121.690606,31.269226",121.690606,31.269226,2022-04-10,上海市浦东新区曹黄村
中国,上海市,021,上海市,浦东新区,"121.667039,31.278414",121.667039,31.278414,2022-04-10,上海市浦东新区曹路镇顾家宅
中国,上海市,021,上海市,浦东新区,"121.691340,31.281430",121.691340,31.281430,2022-04-10,上海市浦东新区曹路镇罗家村
中国,上海市,021,上海市,浦东新区,"121.726110,31.181030",121.726110,31.181030,2022-04-10,上海市浦东新区柴场村
中国,上海市,021,上海市,浦东新区,"121.589968,31.260088",121.589968,31.260088,2022-04-10,上海市浦东新区长岛路1066弄
中国,上海市,021,上海市,浦东新区,"121.591517,31.261139",121.591517,31.261139,2022-04-10,上海市浦东新区长岛路1201弄
中国,上海市,021,上海市,浦东新区,"121.594192,31.262167",121.594192,31.262167,2022-04-10,上海市浦东新区长岛路1267弄
中国,上海市,021,上海市,浦东新区,"121.597602,31.263198",121.597602,31.263198,2022-04-10,上海市浦东新区长岛路1398弄
中国,上海市,021,上海市,浦东新区,"121.600996,31.264129",121.600996,31.264129,2022-04-10,上海市浦东新区长岛路1560弄
中国,上海市,021,上海市,浦东新区,"121.582240,31.259839",121.582240,31.259839,2022-04-10,上海市浦东新区长岛路588弄
中国,上海市,021,上海市,浦东新区,"121.585988,31.263849",121.585988,31.263849,2022-04-10,上海市浦东新区长岛路625弄
中国,上海市,021,上海市,浦东新区,"121.583957,31.260092",121.583957,31.260092,2022-04-10,上海市浦东新区长岛路638弄
中国,上海市,021,上海市,浦东新区,"121.585826,31.258312",121.585826,31.258312,2022-04-10,上海市浦东新区长岛路728弄
中国,上海市,021,上海市,浦东新区,"121.586973,31.262716",121.586973,31.262716,2022-04-10,上海市浦东新区长岛路823弄
中国,上海市,021,上海市,浦东新区,"121.588783,31.260523",121.588783,31.260523,2022-04-10,上海市浦东新区长岛路825弄
中国,上海市,021,上海市,浦东新区,"121.580918,31.267719",121.580918,31.267719,2022-04-10,上海市浦东新区长岛路85弄
中国,上海市,021,上海市,浦东新区,"121.577931,31.267405",121.577931,31.267405,2022-04-10,上海市浦东新区长岛路99号
中国,上海市,021,上海市,浦东新区,"121.578903,31.269862",121.578903,31.269862,2022-04-10,上海市浦东新区长岛路博兴路交界口工地生活区
中国,上海市,021,上海市,浦东新区,"121.705554,31.140287",121.705554,31.140287,2022-04-10,上海市浦东新区长丰村北张家宅
中国,上海市,021,上海市,浦东新区,"121.582882,31.161386",121.582882,31.161386,2022-04-10,上海市浦东新区长丰村唐家宅
中国,上海市,021,上海市,浦东新区,"121.680159,31.166252",121.680159,31.166252,2022-04-10,上海市浦东新区长丰村王家宅
中国,上海市,021,上海市,浦东新区,"121.490493,31.165840",121.490493,31.165840,2022-04-10,上海市浦东新区长清路177弄
中国,上海市,021,上海市,浦东新区,"121.491042,31.157702",121.491042,31.157702,2022-04-10,上海市浦东新区长清路693弄
中国,上海市,021,上海市,浦东新区,"121.493339,31.157630",121.493339,31.157630,2022-04-10,上海市浦东新区长清路807弄
中国,上海市,021,上海市,浦东新区,"121.492376,31.152874",121.492376,31.152874,2022-04-10,上海市浦东新区长清路937弄
中国,上海市,021,上海市,浦东新区,"121.652646,31.171268",121.652646,31.171268,2022-04-10,上海市浦东新区长元村顾家宅
中国,上海市,021,上海市,浦东新区,"121.508756,31.174396",121.508756,31.174396,2022-04-10,上海市浦东新区昌里东路190弄
中国,上海市,021,上海市,浦东新区,"121.512208,31.177617",121.512208,31.177617,2022-04-10,上海市浦东新区昌里东路395弄
中国,上海市,021,上海市,浦东新区,"121.515130,31.178411",121.515130,31.178411,2022-04-10,上海市浦东新区昌里东路550弄
中国,上海市,021,上海市,浦东新区,"121.517420,31.179586",121.517420,31.179586,2022-04-10,上海市浦东新区昌里东路650弄
中国,上海市,021,上海市,浦东新区,"121.506037,31.175808",121.506037,31.175808,2022-04-10,上海市浦东新区昌里东路80弄
中国,上海市,021,上海市,浦东新区,"121.497353,31.175648",121.497353,31.175648,2022-04-10,上海市浦东新区昌里路167弄
中国,上海市,021,上海市,浦东新区,"121.491933,31.173465",121.491933,31.173465,2022-04-10,上海市浦东新区昌里路340弄
中国,上海市,021,上海市,浦东新区,"121.501119,31.177428",121.501119,31.177428,2022-04-10,上海市浦东新区昌里路93弄
中国,上海市,021,上海市,浦东新区,"121.502306,31.175320",121.502306,31.175320,2022-04-10,上海市浦东新区昌里路98弄
中国,上海市,021,上海市,浦东新区,"121.513504,31.241151",121.513504,31.241151,2022-04-10,上海市浦东新区昌邑路55弄
中国,上海市,021,上海市,浦东新区,"121.586719,31.125041",121.586719,31.125041,2022-04-10,上海市浦东新区朝阳村金家宅
中国,上海市,021,上海市,浦东新区,"121.852900,30.874854",121.852900,30.874854,2022-04-10,上海市浦东新区潮乐路18弄
中国,上海市,021,上海市,浦东新区,"121.854361,30.874145",121.854361,30.874145,2022-04-10,上海市浦东新区潮乐路19弄
中国,上海市,021,上海市,浦东新区,"121.853293,30.877330",121.853293,30.877330,2022-04-10,上海市浦东新区潮乐路8弄
中国,上海市,021,上海市,浦东新区,"121.742044,30.976559",121.742044,30.976559,2022-04-10,上海市浦东新区车站村
中国,上海市,021,上海市,浦东新区,"121.596555,31.076109",121.596555,31.076109,2022-04-10,上海市浦东新区沉香村
中国,上海市,021,上海市,浦东新区,"121.559063,31.176058",121.559063,31.176058,2022-04-10,上海市浦东新区陈春东路99弄
中国,上海市,021,上海市,浦东新区,"121.562986,31.176126",121.562986,31.176126,2022-04-10,上海市浦东新区陈春东路莲溪路交界口工地生活区
中国,上海市,021,上海市,浦东新区,"121.769073,31.194157",121.769073,31.194157,2022-04-10,上海市浦东新区陈胡村胡家宅
中国,上海市,021,上海市,浦东新区,"121.851381,30.999036",121.851381,30.999036,2022-04-10,上海市浦东新区陈桥村孙家宅
中国,上海市,021,上海市,闵行区,"121.498391,31.092160",121.498391,31.092160,2022-04-10,上海市浦东新区陈行村
中国,上海市,021,上海市,浦东新区,"121.596004,31.200893",121.596004,31.200893,2022-04-10,上海市浦东新区晨晖路825弄
中国,上海市,021,上海市,浦东新区,"121.736465,31.169445",121.736465,31.169445,2022-04-10,上海市浦东新区晨阳西路150弄
中国,上海市,021,上海市,浦东新区,"121.546122,31.181600",121.546122,31.181600,2022-04-10,上海市浦东新区成山路2399弄
中国,上海市,021,上海市,浦东新区,"121.487151,31.167477",121.487151,31.167477,2022-04-10,上海市浦东新区成山路24弄
中国,上海市,021,上海市,浦东新区,"121.508628,31.170225",121.508628,31.170225,2022-04-10,上海市浦东新区成山路544弄
中国,上海市,021,上海市,浦东新区,"121.508569,31.169934",121.508569,31.169934,2022-04-10,上海市浦东新区成山路608弄
中国,上海市,021,上海市,浦东新区,"121.510343,31.171769",121.510343,31.171769,2022-04-10,上海市浦东新区成山路648弄
中国,上海市,021,上海市,浦东新区,"121.512261,31.171218",121.512261,31.171218,2022-04-10,上海市浦东新区成山路668弄
中国,上海市,021,上海市,浦东新区,"121.515803,31.173577",121.515803,31.173577,2022-04-10,上海市浦东新区成山路963弄
中国,上海市,021,上海市,浦东新区,"121.768921,31.063137",121.768921,31.063137,2022-04-10,上海市浦东新区城北村
中国,上海市,021,上海市,浦东新区,"121.687861,31.191749",121.687861,31.191749,2022-04-10,上海市浦东新区城丰路130弄
中国,上海市,021,上海市,浦东新区,"121.688450,31.191991",121.688450,31.191991,2022-04-10,上海市浦东新区城丰路70弄
中国,上海市,021,上海市,浦东新区,"121.688959,31.191030",121.688959,31.191030,2022-04-10,上海市浦东新区城丰路98号
中国,上海市,021,上海市,浦东新区,"121.699489,31.187777",121.699489,31.187777,2022-04-10,上海市浦东新区城南村朱家宅
中国,上海市,021,上海市,浦东新区,"121.705527,31.192337",121.705527,31.192337,2022-04-10,上海市浦东新区城南路293弄
中国,上海市,021,上海市,浦东新区,"121.702903,31.192759",121.702903,31.192759,2022-04-10,上海市浦东新区城南路362弄
中国,上海市,021,上海市,浦东新区,"121.751567,31.040275",121.751567,31.040275,2022-04-10,上海市浦东新区城南路380弄
中国,上海市,021,上海市,浦东新区,"121.695059,31.190034",121.695059,31.190034,2022-04-10,上海市浦东新区城南路627弄
中国,上海市,021,上海市,浦东新区,"121.734048,31.140756",121.734048,31.140756,2022-04-10,上海市浦东新区储店村贵家宅
中国,上海市,021,上海市,浦东新区,"121.734048,31.140756",121.734048,31.140756,2022-04-10,上海市浦东新区储店村瞿家宅
中国,上海市,021,上海市,浦东新区,"121.680171,31.254242",121.680171,31.254242,2022-04-10,上海市浦东新区川沙路1666弄
中国,上海市,021,上海市,浦东新区,"121.686621,31.243864",121.686621,31.243864,2022-04-10,上海市浦东新区川沙路2015弄
中国,上海市,021,上海市,浦东新区,"121.683490,31.238944",121.683490,31.238944,2022-04-10,上海市浦东新区川沙路2278弄
中国,上海市,021,上海市,浦东新区,"121.669854,31.279098",121.669854,31.279098,2022-04-10,上海市浦东新区川沙路389弄
中国,上海市,021,上海市,浦东新区,"121.699970,31.191715",121.699970,31.191715,2022-04-10,上海市浦东新区川沙路5015弄
中国,上海市,021,上海市,浦东新区,"121.696886,31.190362",121.696886,31.190362,2022-04-10,上海市浦东新区川沙路5122弄
中国,上海市,021,上海市,浦东新区,"121.699618,31.189145",121.699618,31.189145,2022-04-10,上海市浦东新区川沙路5245弄
中国,上海市,021,上海市,浦东新区,"121.670478,31.275550",121.670478,31.275550,2022-04-10,上海市浦东新区川沙路669号
中国,上海市,021,上海市,浦东新区,"121.695947,31.193105",121.695947,31.193105,2022-04-10,上海市浦东新区川沙新镇南张家宅
中国,上海市,021,上海市,浦东新区,"121.688225,31.192638",121.688225,31.192638,2022-04-10,上海市浦东新区川银路150弄
中国,上海市,021,上海市,浦东新区,"121.619131,31.141290",121.619131,31.141290,2022-04-10,上海市浦东新区川周公路2788号
中国,上海市,021,上海市,浦东新区,"121.616951,31.143307",121.616951,31.143307,2022-04-10,上海市浦东新区川周公路2828弄
中国,上海市,021,上海市,浦东新区,"121.610227,31.141537",121.610227,31.141537,2022-04-10,上海市浦东新区川周公路3010弄
中国,上海市,021,上海市,浦东新区,"121.584888,31.125545",121.584888,31.125545,2022-04-10,上海市浦东新区川周公路4058弄
中国,上海市,021,上海市,浦东新区,"121.581247,31.121834",121.581247,31.121834,2022-04-10,上海市浦东新区川周公路4318弄
中国,上海市,021,上海市,浦东新区,"121.610044,31.139469",121.610044,31.139469,2022-04-10,上海市浦东新区川周公路8288弄
中国,上海市,021,上海市,浦东新区,"121.708391,31.176370",121.708391,31.176370,2022-04-10,上海市浦东新区川周路6561弄
中国,上海市,021,上海市,浦东新区,"121.707483,31.185866",121.707483,31.185866,2022-04-10,上海市浦东新区川周路8828弄
中国,上海市,021,上海市,浦东新区,"121.655192,31.200845",121.655192,31.200845,2022-04-10,上海市浦东新区创新西路199弄
中国,上海市,021,上海市,浦东新区,"121.652488,31.199766",121.652488,31.199766,2022-04-10,上海市浦东新区创新西路333弄
中国,上海市,021,上海市,浦东新区,"121.662016,31.207349",121.662016,31.207349,2022-04-10,上海市浦东新区创新中路199弄
中国,上海市,021,上海市,浦东新区,"121.666861,31.211055",121.666861,31.211055,2022-04-10,上海市浦东新区创新中路399弄
中国,上海市,021,上海市,浦东新区,"121.673713,31.213871",121.673713,31.213871,2022-04-10,上海市浦东新区创新中路593弄
中国,上海市,021,上海市,浦东新区,"121.585628,31.339477",121.585628,31.339477,2022-04-10,上海市浦东新区春晖路289弄
中国,上海市,021,上海市,浦东新区,"121.646707,31.216923",121.646707,31.216923,2022-04-10,上海市浦东新区春泉路45弄
中国,上海市,021,上海市,浦东新区,"121.702265,31.140400",121.702265,31.140400,2022-04-10,上海市浦东新区纯新村
中国,上海市,021,上海市,浦东新区,"121.757729,31.174783",121.757729,31.174783,2022-04-10,上海市浦东新区大沟村西王家宅
中国,上海市,021,上海市,浦东新区,"121.821236,30.873815",121.821236,30.873815,2022-04-10,上海市浦东新区大洪村南陈家宅
中国,上海市,021,上海市,浦东新区,"121.573434,31.337171",121.573434,31.337171,2022-04-10,上海市浦东新区大同路868弄
中国,上海市,021,上海市,浦东新区,"121.730866,30.977928",121.730866,30.977928,2022-04-10,上海市浦东新区大团镇果园村
中国,上海市,021,上海市,浦东新区,"121.721740,31.222013",121.721740,31.222013,2022-04-10,上海市浦东新区大星村凌家宅
中国,上海市,021,上海市,浦东新区,"121.550453,31.156231",121.550453,31.156231,2022-04-10,上海市浦东新区大星村奚家宅
中国,上海市,021,上海市,浦东新区,"121.741791,30.970747",121.741791,30.970747,2022-04-10,上海市浦东新区大杨村
中国,上海市,021,上海市,浦东新区,"121.648424,31.223691",121.648424,31.223691,2022-04-10,上海市浦东新区大众村沈家宅
中国,上海市,021,上海市,浦东新区,"121.651438,31.228785",121.651438,31.228785,2022-04-10,上海市浦东新区大众村西沟圈
中国,上海市,021,上海市,浦东新区,"121.760528,31.159083",121.760528,31.159083,2022-04-10,上海市浦东新区道新村南金家宅
中国,上海市,021,上海市,浦东新区,"121.590975,31.300488",121.590975,31.300488,2022-04-10,上海市浦东新区德爱路380弄
中国,上海市,021,上海市,浦东新区,"121.562964,31.248234",121.562964,31.248234,2022-04-10,上海市浦东新区德平路100弄
中国,上海市,021,上海市,浦东新区,"121.566939,31.240004",121.566939,31.240004,2022-04-10,上海市浦东新区德平路1066弄
中国,上海市,021,上海市,浦东新区,"121.568479,31.242135",121.568479,31.242135,2022-04-10,上海市浦东新区德平路1125弄
中国,上海市,021,上海市,浦东新区,"121.567707,31.238132",121.567707,31.238132,2022-04-10,上海市浦东新区德平路1134弄
中国,上海市,021,上海市,浦东新区,"121.571810,31.240085",121.571810,31.240085,2022-04-10,上海市浦东新区德平路1189弄
中国,上海市,021,上海市,浦东新区,"121.560968,31.251277",121.560968,31.251277,2022-04-10,上海市浦东新区德平路143弄
中国,上海市,021,上海市,浦东新区,"121.562733,31.250292",121.562733,31.250292,2022-04-10,上海市浦东新区德平路155弄
中国,上海市,021,上海市,浦东新区,"121.557338,31.255352",121.557338,31.255352,2022-04-10,上海市浦东新区德平路25弄
中国,上海市,021,上海市,浦东新区,"121.557031,31.253248",121.557031,31.253248,2022-04-10,上海市浦东新区德平路34弄
中国,上海市,021,上海市,浦东新区,"121.558482,31.252264",121.558482,31.252264,2022-04-10,上海市浦东新区德平路58弄
中国,上海市,021,上海市,浦东新区,"121.565270,31.245220",121.565270,31.245220,2022-04-10,上海市浦东新区德平路730弄
中国,上海市,021,上海市,浦东新区,"121.558686,31.250793",121.558686,31.250793,2022-04-10,上海市浦东新区德平路76弄
中国,上海市,021,上海市,浦东新区,"121.559257,31.250397",121.559257,31.250397,2022-04-10,上海市浦东新区德平路80弄
中国,上海市,021,上海市,浦东新区,"121.495709,31.169081",121.495709,31.169081,2022-04-10,上海市浦东新区德州路223弄
中国,上海市,021,上海市,浦东新区,"121.491260,31.170673",121.491260,31.170673,2022-04-10,上海市浦东新区德州路255弄
中国,上海市,021,上海市,浦东新区,"121.491426,31.167906",121.491426,31.167906,2022-04-10,上海市浦东新区德州路295弄
中国,上海市,021,上海市,浦东新区,"121.485974,31.164638",121.485974,31.164638,2022-04-10,上海市浦东新区德州路380弄
中国,上海市,021,上海市,浦东新区,"121.481878,31.166633",121.481878,31.166633,2022-04-10,上海市浦东新区德州路465弄
中国,上海市,021,上海市,浦东新区,"121.503111,31.169147",121.503111,31.169147,2022-04-10,上海市浦东新区德州路60弄
中国,上海市,021,上海市,浦东新区,"121.760208,31.142435",121.760208,31.142435,2022-04-10,上海市浦东新区邓镇二村储家宅
中国,上海市,021,上海市,浦东新区,"121.763011,31.133547",121.763011,31.133547,2022-04-10,上海市浦东新区邓镇三村马家宅
中国,上海市,021,上海市,浦东新区,"121.616303,31.128098",121.616303,31.128098,2022-04-10,上海市浦东新区叠桥村
中国,上海市,021,上海市,浦东新区,"121.564022,31.229382",121.564022,31.229382,2022-04-10,上海市浦东新区丁香路1399弄
中国,上海市,021,上海市,浦东新区,"121.564110,31.229200",121.564110,31.229200,2022-04-10,上海市浦东新区丁香路1599弄
中国,上海市,021,上海市,浦东新区,"121.759452,31.117737",121.759452,31.117737,2022-04-10,上海市浦东新区东北新村
中国,上海市,021,上海市,浦东新区,"121.565209,31.176723",121.565209,31.176723,2022-04-10,上海市浦东新区东滨村陈家宅
中国,上海市,021,上海市,浦东新区,"121.765944,31.202590",121.765944,31.202590,2022-04-10,上海市浦东新区东滨村杨家宅
中国,上海市,021,上海市,浦东新区,"121.578701,31.283683",121.578701,31.283683,2022-04-10,上海市浦东新区东波路248弄
中国,上海市,021,上海市,浦东新区,"121.581785,31.284122",121.581785,31.284122,2022-04-10,上海市浦东新区东波路325弄
中国,上海市,021,上海市,浦东新区,"121.577123,31.286029",121.577123,31.286029,2022-04-10,上海市浦东新区东波路49弄
中国,上海市,021,上海市,浦东新区,"121.586978,31.285716",121.586978,31.285716,2022-04-10,上海市浦东新区东波路585弄
中国,上海市,021,上海市,浦东新区,"121.511409,31.231897",121.511409,31.231897,2022-04-10,上海市浦东新区东昌路490弄
中国,上海市,021,上海市,浦东新区,"121.511728,31.232621",121.511728,31.232621,2022-04-10,上海市浦东新区东昌路515号
中国,上海市,021,上海市,浦东新区,"121.525654,31.209145",121.525654,31.209145,2022-04-10,上海市浦东新区东方路1600弄
中国,上海市,021,上海市,浦东新区,"121.526029,31.206068",121.526029,31.206068,2022-04-10,上海市浦东新区东方路1669弄
中国,上海市,021,上海市,浦东新区,"121.520545,31.202742",121.520545,31.202742,2022-04-10,上海市浦东新区东方路1800弄
中国,上海市,021,上海市,浦东新区,"121.524477,31.197019",121.524477,31.197019,2022-04-10,上海市浦东新区东方路1881弄
中国,上海市,021,上海市,浦东新区,"121.518860,31.200729",121.518860,31.200729,2022-04-10,上海市浦东新区东方路1968弄
中国,上海市,021,上海市,浦东新区,"121.518866,31.196006",121.518866,31.196006,2022-04-10,上海市浦东新区东方路2880弄
中国,上海市,021,上海市,浦东新区,"121.513979,31.193495",121.513979,31.193495,2022-04-10,上海市浦东新区东方路3344弄
中国,上海市,021,上海市,浦东新区,"121.698839,31.227705",121.698839,31.227705,2022-04-10,上海市浦东新区东风村
中国,上海市,021,上海市,浦东新区,"121.576694,31.289595",121.576694,31.289595,2022-04-10,上海市浦东新区东高路152号
中国,上海市,021,上海市,浦东新区,"121.574328,31.292233",121.574328,31.292233,2022-04-10,上海市浦东新区东沟三村
中国,上海市,021,上海市,浦东新区,"121.818649,31.082969",121.818649,31.082969,2022-04-10,上海市浦东新区东海村马家宅
中国,上海市,021,上海市,浦东新区,"121.673883,31.301963",121.673883,31.301963,2022-04-10,上海市浦东新区东海村张家宅
中国,上海市,021,上海市,浦东新区,"121.902147,30.954220",121.902147,30.954220,2022-04-10,上海市浦东新区东海二村
中国,上海市,021,上海市,浦东新区,"121.848889,31.016449",121.848889,31.016449,2022-04-10,上海市浦东新区东河村
中国,上海市,021,上海市,浦东新区,"121.533319,31.201677",121.533319,31.201677,2022-04-10,上海市浦东新区东建新村
中国,上海市,021,上海市,浦东新区,"121.576397,31.292022",121.576397,31.292022,2022-04-10,上海市浦东新区东靖路209号
中国,上海市,021,上海市,浦东新区,"121.614976,31.291786",121.614976,31.291786,2022-04-10,上海市浦东新区东靖路2250弄
中国,上海市,021,上海市,浦东新区,"121.572617,31.291902",121.572617,31.291902,2022-04-10,上海市浦东新区东靖路51弄
中国,上海市,021,上海市,浦东新区,"121.586485,31.293789",121.586485,31.293789,2022-04-10,上海市浦东新区东靖路669弄
中国,上海市,021,上海市,浦东新区,"121.502339,31.138467",121.502339,31.138467,2022-04-10,上海市浦东新区东林街49弄
中国,上海市,021,上海市,浦东新区,"121.591690,31.271290",121.591690,31.271290,2022-04-10,上海市浦东新区东陆路1018弄
中国,上海市,021,上海市,浦东新区,"121.596494,31.271510",121.596494,31.271510,2022-04-10,上海市浦东新区东陆路1182弄
中国,上海市,021,上海市,浦东新区,"121.597871,31.270287",121.597871,31.270287,2022-04-10,上海市浦东新区东陆路1268弄
中国,上海市,021,上海市,浦东新区,"121.599415,31.269053",121.599415,31.269053,2022-04-10,上海市浦东新区东陆路1350弄
中国,上海市,021,上海市,浦东新区,"121.601730,31.267247",121.601730,31.267247,2022-04-10,上海市浦东新区东陆路1456弄
中国,上海市,021,上海市,浦东新区,"121.601143,31.268232",121.601143,31.268232,2022-04-10,上海市浦东新区东陆路1485弄
中国,上海市,021,上海市,浦东新区,"121.591114,31.273658",121.591114,31.273658,2022-04-10,上海市浦东新区东陆路898弄
中国,上海市,021,上海市,浦东新区,"121.761265,31.046726",121.761265,31.046726,2022-04-10,上海市浦东新区东门大街76弄
中国,上海市,021,上海市,浦东新区,"121.513131,31.185029",121.513131,31.185029,2022-04-10,上海市浦东新区东明路355弄
中国,上海市,021,上海市,浦东新区,"121.511215,31.181694",121.511215,31.181694,2022-04-10,上海市浦东新区东明路383弄
中国,上海市,021,上海市,浦东新区,"121.509437,31.180109",121.509437,31.180109,2022-04-10,上海市浦东新区东明路560弄
中国,上海市,021,上海市,浦东新区,"121.508914,31.201308",121.508914,31.201308,2022-04-10,上海市浦东新区东三街102弄
中国,上海市,021,上海市,浦东新区,"121.534448,31.164407",121.534448,31.164407,2022-04-10,上海市浦东新区东书房路390弄
中国,上海市,021,上海市,浦东新区,"121.536070,31.160492",121.536070,31.160492,2022-04-10,上海市浦东新区东书房路560弄
中国,上海市,021,上海市,浦东新区,"121.544588,31.143172",121.544588,31.143172,2022-04-10,上海市浦东新区东泰林路799弄
