country,province,citycode,city,district,location,long,lat,date,address
中国,上海市,021,上海市,徐汇区,"121.420655,31.173947",121.420655,31.173947,2022-04-08,上海市田林十村
中国,上海市,021,上海市,徐汇区,"121.422947,31.176031",121.422947,31.176031,2022-04-08,上海市田林十四村
中国,上海市,021,上海市,徐汇区,"121.424385,31.171970",121.424385,31.171970,2022-04-08,上海市田林十一村
中国,上海市,021,上海市,徐汇区,"121.449294,31.183098",121.449294,31.183098,2022-04-08,上海市宛南二村
中国,上海市,021,上海市,徐汇区,"121.445761,31.180607",121.445761,31.180607,2022-04-08,上海市宛南六村
中国,上海市,021,上海市,徐汇区,"121.449871,31.181840",121.449871,31.181840,2022-04-08,上海市宛南四村
中国,上海市,021,上海市,徐汇区,"121.450615,31.184111",121.450615,31.184111,2022-04-08,上海市宛南一村
中国,上海市,021,上海市,徐汇区,"121.443536,31.199741",121.443536,31.199741,2022-04-08,上海市宛平路189弄
中国,上海市,021,上海市,徐汇区,"121.444756,31.194146",121.444756,31.194146,2022-04-08,上海市宛平南路144弄
中国,上海市,021,上海市,徐汇区,"121.445085,31.193740",121.445085,31.193740,2022-04-08,上海市宛平南路170弄
中国,上海市,021,上海市,徐汇区,"121.446635,31.193248",121.446635,31.193248,2022-04-08,上海市宛平南路255弄
中国,上海市,021,上海市,徐汇区,"121.447681,31.191101",121.447681,31.191101,2022-04-08,上海市宛平南路383号
中国,上海市,021,上海市,徐汇区,"121.447527,31.190873",121.447527,31.190873,2022-04-08,上海市宛平南路388号
中国,上海市,021,上海市,徐汇区,"121.445498,31.196167",121.445498,31.196167,2022-04-08,上海市宛平南路65弄
中国,上海市,021,上海市,徐汇区,"121.450068,31.185717",121.450068,31.185717,2022-04-08,上海市宛平南路734号
中国,上海市,021,上海市,徐汇区,"121.452830,31.183622",121.452830,31.183622,2022-04-08,上海市宛平南路921弄
中国,上海市,021,上海市,徐汇区,"121.452351,31.182090",121.452351,31.182090,2022-04-08,上海市宛平南路968弄
中国,上海市,021,上海市,徐汇区,"121.446017,31.194857",121.446017,31.194857,2022-04-08,上海市宛平南路99弄
中国,上海市,021,上海市,徐汇区,"121.450431,31.200189",121.450431,31.200189,2022-04-08,上海市乌鲁木齐南路299号
中国,上海市,021,上海市,徐汇区,"121.444340,31.213754",121.444340,31.213754,2022-04-08,上海市乌鲁木齐中路148弄
中国,上海市,021,上海市,徐汇区,"121.445002,31.201510",121.445002,31.201510,2022-04-08,上海市吴兴路219号
中国,上海市,021,上海市,徐汇区,"121.441581,31.205677",121.441581,31.205677,2022-04-08,上海市吴兴路24弄
中国,上海市,021,上海市,徐汇区,"121.445245,31.199494",121.445245,31.199494,2022-04-08,上海市吴兴路270弄
中国,上海市,021,上海市,徐汇区,"121.438418,31.204809",121.438418,31.204809,2022-04-08,上海市武康路435号
