,country,province,citycode,city,district,location,long,lat,date,address
59,中国,上海市,021,上海市,浦东新区,"121.615480,31.143079",121.615480,31.143079,2022-04-02,上海市川周公路2824号
60,中国,上海市,021,上海市,浦东新区,"121.581043,31.120704",121.581043,31.120704,2022-04-02,上海市川周公路4318弄
61,中国,上海市,021,上海市,浦东新区,"121.707829,31.183361",121.707829,31.183361,2022-04-02,上海市川周路8682弄
62,中国,上海市,021,上海市,浦东新区,"121.651946,31.203371",121.651946,31.203371,2022-04-02,上海市创新西路300弄
63,中国,上海市,021,上海市,浦东新区,"121.670989,31.210289",121.670989,31.210289,2022-04-02,上海市创新中路593弄
64,中国,上海市,021,上海市,浦东新区,"121.612509,31.142683",121.612509,31.142683,2022-04-02,上海市创业路87弄
65,中国,上海市,021,上海市,浦东新区,"121.647509,31.225443",121.647509,31.225443,2022-04-02,上海市大众村
66,中国,上海市,021,上海市,浦东新区,"121.590975,31.300488",121.590975,31.300488,2022-04-02,上海市德爱路380弄
67,中国,上海市,021,上海市,浦东新区,"121.668204,31.227994",121.668204,31.227994,2022-04-02,上海市德淳路99弄
68,中国,上海市,021,上海市,浦东新区,"121.567513,31.242507",121.567513,31.242507,2022-04-02,上海市德平路1060弄
69,中国,上海市,021,上海市,浦东新区,"121.568295,31.244088",121.568295,31.244088,2022-04-02,上海市德平路1065弄
70,中国,上海市,021,上海市,浦东新区,"121.566939,31.240004",121.566939,31.240004,2022-04-02,上海市德平路1066弄
71,中国,上海市,021,上海市,浦东新区,"121.568479,31.242135",121.568479,31.242135,2022-04-02,上海市德平路1125弄
72,中国,上海市,021,上海市,浦东新区,"121.567707,31.238132",121.567707,31.238132,2022-04-02,上海市德平路1134弄
73,中国,上海市,021,上海市,浦东新区,"121.571810,31.240085",121.571810,31.240085,2022-04-02,上海市德平路1189弄
74,中国,上海市,021,上海市,浦东新区,"121.504963,31.169661",121.504963,31.169661,2022-04-02,上海市德州路20弄
75,中国,上海市,021,上海市,浦东新区,"121.495423,31.168434",121.495423,31.168434,2022-04-02,上海市德州路223弄
76,中国,上海市,021,上海市,浦东新区,"121.490985,31.170529",121.490985,31.170529,2022-04-02,上海市德州路255弄
77,中国,上海市,021,上海市,浦东新区,"121.486690,31.165860",121.486690,31.165860,2022-04-02,上海市德州路380弄
78,中国,上海市,021,上海市,浦东新区,"121.503111,31.169147",121.503111,31.169147,2022-04-02,上海市德州路60弄
79,中国,上海市,021,上海市,浦东新区,"121.554397,31.228349",121.554397,31.228349,2022-04-02,上海市丁香路1089弄
80,中国,上海市,021,上海市,浦东新区,"121.564022,31.229382",121.564022,31.229382,2022-04-02,上海市丁香路1399弄
81,中国,上海市,021,上海市,浦东新区,"121.541974,31.222328",121.541974,31.222328,2022-04-02,上海市丁香路1400弄
82,中国,上海市,021,上海市,浦东新区,"121.564110,31.229200",121.564110,31.229200,2022-04-02,上海市丁香路1599弄
84,中国,上海市,021,上海市,浦东新区,"121.578550,31.285951",121.578550,31.285951,2022-04-02,上海市东波路195弄
85,中国,上海市,021,上海市,浦东新区,"121.588067,31.283941",121.588067,31.283941,2022-04-02,上海市东波路585弄
86,中国,上海市,021,上海市,浦东新区,"121.523008,31.199373",121.523008,31.199373,2022-04-02,上海市东方路1881弄
87,中国,上海市,021,上海市,浦东新区,"121.521411,31.197600",121.521411,31.197600,2022-04-02,上海市东方路1957弄
88,中国,上海市,021,上海市,浦东新区,"121.524349,31.233119",121.524349,31.233119,2022-04-02,上海市东方路573弄
89,中国,上海市,021,上海市,浦东新区,"121.540094,31.200269",121.540094,31.200269,2022-04-02,上海市东建路670弄
90,中国,上海市,021,上海市,浦东新区,"121.577679,31.291923",121.577679,31.291923,2022-04-02,上海市东靖路247弄
91,中国,上海市,021,上海市,浦东新区,"121.586358,31.295830",121.586358,31.295830,2022-04-02,上海市东靖路669弄
92,中国,上海市,021,上海市,浦东新区,"121.591748,31.272918",121.591748,31.272918,2022-04-02,上海市东陆路1018弄
93,中国,上海市,021,上海市,浦东新区,"121.597871,31.270287",121.597871,31.270287,2022-04-02,上海市东陆路1268弄
94,中国,上海市,021,上海市,浦东新区,"121.586230,31.280011",121.586230,31.280011,2022-04-02,上海市东陆路429弄
95,中国,上海市,021,上海市,浦东新区,"121.591114,31.273658",121.591114,31.273658,2022-04-02,上海市东陆路898弄
96,中国,上海市,021,上海市,浦东新区,"121.508914,31.201308",121.508914,31.201308,2022-04-02,上海市东三街102弄
97,中国,上海市,021,上海市,浦东新区,"121.535196,31.199118",121.535196,31.199118,2022-04-02,上海市东绣路1155弄
98,中国,上海市,021,上海市,金山区,"121.392463,30.750729",121.392463,30.750729,2022-04-02,上海市对面村曹家宅
99,中国,上海市,021,上海市,浦东新区,"121.584531,31.306375",121.584531,31.306375,2022-04-02,上海市繁锦路1288弄
100,中国,上海市,021,上海市,浦东新区,"121.586750,31.106794",121.586750,31.106794,2022-04-02,上海市繁荣东路150弄
101,中国,上海市,021,上海市,浦东新区,"121.587327,31.106922",121.587327,31.106922,2022-04-02,上海市繁荣东路159弄
102,中国,上海市,021,上海市,浦东新区,"121.557930,31.192455",121.557930,31.192455,2022-04-02,上海市芳草路352弄
103,中国,上海市,021,上海市,浦东新区,"121.554946,31.195795",121.554946,31.195795,2022-04-02,上海市芳华路229弄
104,中国,上海市,021,上海市,浦东新区,"121.556446,31.194679",121.556446,31.194679,2022-04-02,上海市芳华路268弄
105,中国,上海市,021,上海市,浦东新区,"121.557784,31.196189",121.557784,31.196189,2022-04-02,上海市芳华路371弄
106,中国,上海市,021,上海市,浦东新区,"121.561822,31.196317",121.561822,31.196317,2022-04-02,上海市芳华路573弄
107,中国,上海市,021,上海市,浦东新区,"121.593064,31.013016",121.593064,31.013016,2022-04-02,上海市丰桥村
108,中国,上海市,021,上海市,浦东新区,"121.526836,31.232531",121.526836,31.232531,2022-04-02,上海市福山路100弄
109,中国,上海市,021,上海市,浦东新区,"121.526618,31.231097",121.526618,31.231097,2022-04-02,上海市福山路102弄
110,中国,上海市,021,上海市,浦东新区,"121.527022,31.233246",121.527022,31.233246,2022-04-02,上海市福山路98号
111,中国,上海市,021,上海市,浦东新区,"121.688345,31.219535",121.688345,31.219535,2022-04-02,上海市高科东路1870号
112,中国,上海市,021,上海市,浦东新区,"121.537584,31.188816",121.537584,31.188816,2022-04-02,上海市高科西路2111弄
113,中国,上海市,021,上海市,浦东新区,"121.554289,31.189256",121.554289,31.189256,2022-04-02,上海市高科西路2757弄
114,中国,上海市,021,上海市,松江区,"121.315796,31.019679",121.315796,31.019679,2022-04-02,上海市高桥村
115,中国,上海市,021,上海市,浦东新区,"121.562321,31.171796",121.562321,31.171796,2022-04-02,上海市高青路4567弄
116,中国,上海市,021,上海市,浦东新区,"121.582964,31.113370",121.582964,31.113370,2022-04-02,上海市公元一村
117,中国,上海市,021,上海市,浦东新区,"121.679968,31.266509",121.679968,31.266509,2022-04-02,上海市龚华路35号
118,中国,上海市,021,上海市,浦东新区,"121.685547,31.261007",121.685547,31.261007,2022-04-02,上海市龚华路406弄
119,中国,上海市,021,上海市,浦东新区,"121.683428,31.266749",121.683428,31.266749,2022-04-02,上海市龚华路50弄
120,中国,上海市,021,上海市,浦东新区,"121.759687,31.053925",121.759687,31.053925,2022-04-02,上海市拱极路4100弄
121,中国,上海市,021,上海市,浦东新区,"121.664448,31.293091",121.664448,31.293091,2022-04-02,上海市顾曹路589号
122,中国,上海市,021,上海市,浦东新区,"121.661376,31.293138",121.661376,31.293138,2022-04-02,上海市顾东村
123,中国,上海市,021,上海市,浦东新区,"121.553836,31.246413",121.553836,31.246413,2022-04-02,上海市崮山路251弄
124,中国,上海市,021,上海市,浦东新区,"121.554149,31.245332",121.554149,31.245332,2022-04-02,上海市崮山路311号
125,中国,上海市,021,上海市,浦东新区,"121.554004,31.245096",121.554004,31.245096,2022-04-02,上海市崮山路322弄
126,中国,上海市,021,上海市,浦东新区,"121.588583,31.120379",121.588583,31.120379,2022-04-02,上海市关岳路229弄
127,中国,上海市,021,上海市,宝山区,"121.373687,31.429870",121.373687,31.429870,2022-04-02,上海市光明村
128,中国,上海市,021,上海市,浦东新区,"121.614304,31.334878",121.614304,31.334878,2022-04-02,上海市光明路61弄
129,中国,上海市,021,上海市,浦东新区,"121.613423,31.334284",121.613423,31.334284,2022-04-02,上海市光明路62弄
130,中国,上海市,021,上海市,浦东新区,"121.493446,31.158551",121.493446,31.158551,2022-04-02,上海市广益路15弄
131,中国,上海市,021,上海市,浦东新区,"121.672462,31.282710",121.672462,31.282710,2022-04-02,上海市海鸣路98弄
132,中国,上海市,021,上海市,浦东新区,"121.674059,31.289477",121.674059,31.289477,2022-04-02,上海市海鹏路301弄
133,中国,上海市,021,上海市,浦东新区,"121.610459,31.010373",121.610459,31.010373,2022-04-02,上海市海桥村
134,中国,上海市,021,上海市,浦东新区,"121.677707,31.280180",121.677707,31.280180,2022-04-02,上海市海容路99弄
135,中国,上海市,021,上海市,浦东新区,"121.682081,31.279018",121.682081,31.279018,2022-04-02,上海市海松路421弄
136,中国,上海市,021,上海市,浦东新区,"121.675439,31.275569",121.675439,31.275569,2022-04-02,上海市海松路52弄
137,中国,上海市,021,上海市,浦东新区,"121.746905,31.170493",121.746905,31.170493,2022-04-02,上海市海霞路685弄
138,中国,上海市,021,上海市,浦东新区,"121.505337,31.159574",121.505337,31.159574,2022-04-02,上海市海阳路1065弄
139,中国,上海市,021,上海市,浦东新区,"121.508239,31.156754",121.508239,31.156754,2022-04-02,上海市海阳路1080弄
140,中国,上海市,021,上海市,浦东新区,"121.502333,31.157753",121.502333,31.157753,2022-04-02,上海市海阳路841号
141,中国,上海市,021,上海市,浦东新区,"121.756176,31.149228",121.756176,31.149228,2022-04-02,上海市航城四路616弄
142,中国,上海市,021,上海市,浦东新区,"121.599392,31.028466",121.599392,31.028466,2022-04-02,上海市航东村
143,中国,上海市,021,上海市,浦东新区,"121.575113,31.024083",121.575113,31.024083,2022-04-02,上海市航梅路525弄
144,中国,上海市,021,上海市,浦东新区,"121.581295,31.022308",121.581295,31.022308,2022-04-02,上海市航梅路526弄
145,中国,上海市,021,上海市,浦东新区,"121.591313,31.070891",121.591313,31.070891,2022-04-02,上海市航瑞路175弄
146,中国,上海市,021,上海市,浦东新区,"121.590154,31.031985",121.590154,31.031985,2022-04-02,上海市航头路1257弄
147,中国,上海市,021,上海市,浦东新区,"121.602874,31.035433",121.602874,31.035433,2022-04-02,上海市航头路166号
148,中国,上海市,021,上海市,浦东新区,"121.600383,31.037139",121.600383,31.037139,2022-04-02,上海市航头路988弄
149,中国,上海市,021,上海市,浦东新区,"121.646935,31.205135",121.646935,31.205135,2022-04-02,上海市和平村龚家宅
150,中国,上海市,021,上海市,浦东新区,"121.593925,31.266594",121.593925,31.266594,2022-04-02,上海市菏泽路287弄
151,中国,上海市,021,上海市,浦东新区,"121.593016,31.266881",121.593016,31.266881,2022-04-02,上海市菏泽路418弄
152,中国,上海市,021,上海市,浦东新区,"121.596128,31.078590",121.596128,31.078590,2022-04-02,上海市鹤驰路99弄
153,中国,上海市,021,上海市,浦东新区,"121.586552,31.054961",121.586552,31.054961,2022-04-02,上海市鹤立西路183号
154,中国,上海市,021,上海市,浦东新区,"121.588230,31.045703",121.588230,31.045703,2022-04-02,上海市鹤鸣村
155,中国,上海市,021,上海市,浦东新区,"121.585712,31.047551",121.585712,31.047551,2022-04-02,上海市鹤鸣新苑
156,中国,上海市,021,上海市,浦东新区,"121.590783,31.081172",121.590783,31.081172,2022-04-02,上海市鹤沙路699弄
157,中国,上海市,021,上海市,浦东新区,"121.602064,31.074124",121.602064,31.074124,2022-04-02,上海市鹤永路600弄
158,中国,上海市,021,上海市,浦东新区,"121.603266,31.071882",121.603266,31.071882,2022-04-02,上海市鹤永路750弄
159,中国,上海市,021,上海市,浦东新区,"121.588182,31.243887",121.588182,31.243887,2022-04-02,上海市红枫路108弄
160,中国,上海市,021,上海市,浦东新区,"121.502848,31.129172",121.502848,31.129172,2022-04-02,上海市红旗村东桥队毛家塘
161,中国,上海市,021,上海市,浦东新区,"121.494144,31.121282",121.494144,31.121282,2022-04-02,上海市红旗村姜胡宅队江湖宅
162,中国,上海市,021,上海市,浦东新区,"121.494144,31.121282",121.494144,31.121282,2022-04-02,上海市红旗村镇南队江湖宅
163,中国,上海市,021,上海市,浦东新区,"121.792151,31.088765",121.792151,31.088765,2022-04-02,上海市红三村
164,中国,上海市,021,上海市,浦东新区,"121.674266,31.239138",121.674266,31.239138,2022-04-02,上海市宏雅路150弄
165,中国,上海市,021,上海市,浦东新区,"121.680677,31.235958",121.680677,31.235958,2022-04-02,上海市虹二村
166,中国,上海市,021,上海市,浦东新区,"121.528135,31.133263",121.528135,31.133263,2022-04-02,上海市虹桥村四队南王家宅
167,中国,上海市,021,上海市,奉贤区,"121.540789,30.951220",121.540789,30.951220,2022-04-02,上海市虹三村赵家宅
168,中国,上海市,021,上海市,浦东新区,"121.500114,31.180038",121.500114,31.180038,2022-04-02,上海市洪山路121弄
169,中国,上海市,021,上海市,浦东新区,"121.586719,31.125041",121.586719,31.125041,2022-04-02,上海市胡巷村金家宅
170,中国,上海市,021,上海市,浦东新区,"121.548341,31.166473",121.548341,31.166473,2022-04-02,上海市胡巷村张家宅
171,中国,上海市,021,上海市,浦东新区,"121.582569,31.268686",121.582569,31.268686,2022-04-02,上海市沪二小区
172,中国,上海市,021,上海市,浦东新区,"121.565412,31.113877",121.565412,31.113877,2022-04-02,上海市沪南公路3468弄
173,中国,上海市,021,上海市,浦东新区,"121.654397,31.029370",121.654397,31.029370,2022-04-02,上海市沪南公路7518号
174,中国,上海市,021,上海市,浦东新区,"121.565403,31.150379",121.565403,31.150379,2022-04-02,上海市沪南路2518弄
175,中国,上海市,021,上海市,浦东新区,"121.566651,31.137251",121.566651,31.137251,2022-04-02,上海市沪南路2688弄
176,中国,上海市,021,上海市,浦东新区,"121.565375,31.122198",121.565375,31.122198,2022-04-02,上海市沪南路3150弄
177,中国,上海市,021,上海市,浦东新区,"121.569284,31.123741",121.569284,31.123741,2022-04-02,上海市沪南路3219弄
178,中国,上海市,021,上海市,浦东新区,"121.558102,31.173609",121.558102,31.173609,2022-04-02,上海市沪南路7688号
179,中国,上海市,021,上海市,浦东新区,"121.549112,31.148377",121.549112,31.148377,2022-04-02,上海市花墙村
180,中国,上海市,021,上海市,浦东新区,"121.572530,31.347016",121.572530,31.347016,2022-04-02,上海市花山路481弄
181,中国,上海市,021,上海市,浦东新区,"121.700091,31.175645",121.700091,31.175645,2022-04-02,上海市华戴路599弄
182,中国,上海市,021,上海市,浦东新区,"121.693281,31.198216",121.693281,31.198216,2022-04-02,上海市华夏东路2110弄
183,中国,上海市,021,上海市,浦东新区,"121.696863,31.201579",121.696863,31.201579,2022-04-02,上海市华夏东路2345弄
184,中国,上海市,021,上海市,浦东新区,"121.715886,31.204047",121.715886,31.204047,2022-04-02,上海市华夏东路3179号
185,中国,上海市,021,上海市,浦东新区,"121.691398,31.173358",121.691398,31.173358,2022-04-02,上海市华夏二路1500弄
186,中国,上海市,021,上海市,浦东新区,"121.685534,31.194073",121.685534,31.194073,2022-04-02,上海市华夏二路201弄
187,中国,上海市,021,上海市,浦东新区,"121.528993,31.148592",121.528993,31.148592,2022-04-02,上海市环林东路271弄
188,中国,上海市,021,上海市,浦东新区,"121.529273,31.140364",121.529273,31.140364,2022-04-02,上海市环林东路879弄
189,中国,上海市,021,上海市,浦东新区,"121.525864,31.140753",121.525864,31.140753,2022-04-02,上海市环林西路777弄
190,中国,上海市,021,上海市,浦东新区,"121.602255,31.135988",121.602255,31.135988,2022-04-02,上海市环桥路1137弄
191,中国,上海市,021,上海市,浦东新区,"121.600509,31.141777",121.600509,31.141777,2022-04-02,上海市环桥路1481弄
192,中国,上海市,021,上海市,浦东新区,"121.604133,31.142737",121.604133,31.142737,2022-04-02,上海市环桥路1488弄
193,中国,上海市,021,上海市,浦东新区,"121.722772,31.232273",121.722772,31.232273,2022-04-02,上海市环庆中路168弄
194,中国,上海市,021,上海市,浦东新区,"121.550453,31.156231",121.550453,31.156231,2022-04-02,上海市黄楼村奚家宅
195,中国,上海市,021,上海市,浦东新区,"121.849134,30.876184",121.849134,30.876184,2022-04-02,上海市机场一村
196,中国,上海市,021,上海市,浦东新区,"121.672121,31.209915",121.672121,31.209915,2022-04-02,上海市机口村
197,中国,上海市,021,上海市,浦东新区,"121.613603,31.266980",121.613603,31.266980,2022-04-02,上海市佳虹路50弄
198,中国,上海市,021,上海市,浦东新区,"121.616232,31.272709",121.616232,31.272709,2022-04-02,上海市佳京路455弄
199,中国,上海市,021,上海市,浦东新区,"121.615332,31.268963",121.615332,31.268963,2022-04-02,上海市佳乐路255弄
200,中国,上海市,021,上海市,浦东新区,"121.606774,31.269158",121.606774,31.269158,2022-04-02,上海市佳林路82弄
201,中国,上海市,021,上海市,浦东新区,"121.840879,31.030300",121.840879,31.030300,2022-04-02,上海市建港村
202,中国,上海市,021,上海市,浦东新区,"121.740574,31.169235",121.740574,31.169235,2022-04-02,上海市江晖路296弄
203,中国,上海市,021,上海市,浦东新区,"121.738409,31.172357",121.738409,31.172357,2022-04-02,上海市江晖路436弄
204,中国,上海市,021,上海市,浦东新区,"121.736757,31.169952",121.736757,31.169952,2022-04-02,上海市江绣路300弄
205,中国,上海市,021,上海市,浦东新区,"121.661042,31.047168",121.661042,31.047168,2022-04-02,上海市蒋桥村
206,中国,上海市,021,上海市,浦东新区,"121.600599,31.260140",121.600599,31.260140,2022-04-02,上海市胶东路818弄
207,中国,上海市,021,上海市,浦东新区,"121.648774,31.113046",121.648774,31.113046,2022-04-02,上海市界浜村
208,中国,上海市,021,上海市,浦东新区,"121.851381,30.999036",121.851381,30.999036,2022-04-02,上海市界龙村孙家宅
209,中国,上海市,021,上海市,浦东新区,"121.609184,31.261309",121.609184,31.261309,2022-04-02,上海市金高路2131弄
210,中国,上海市,021,上海市,浦东新区,"121.610267,31.257122",121.610267,31.257122,2022-04-02,上海市金沪路99弄
211,中国,上海市,021,上海市,浦东新区,"121.580256,31.247416",121.580256,31.247416,2022-04-02,上海市金口路411弄
212,中国,上海市,021,上海市,浦东新区,"121.626348,31.239057",121.626348,31.239057,2022-04-02,上海市金葵路1315弄
213,中国,上海市,021,上海市,浦东新区,"121.629004,31.240361",121.629004,31.240361,2022-04-02,上海市金葵路945弄
214,中国,上海市,021,上海市,浦东新区,"121.588850,31.247880",121.588850,31.247880,2022-04-02,上海市金桥路1510弄
215,中国,上海市,021,上海市,浦东新区,"121.571890,31.266970",121.571890,31.266970,2022-04-02,上海市金桥路301弄
216,中国,上海市,021,上海市,浦东新区,"121.572943,31.264898",121.572943,31.264898,2022-04-02,上海市金桥路351弄
217,中国,上海市,021,上海市,浦东新区,"121.577556,31.260522",121.577556,31.260522,2022-04-02,上海市金桥路715号
218,中国,上海市,021,上海市,浦东新区,"121.578131,31.259325",121.578131,31.259325,2022-04-02,上海市金桥路835弄
219,中国,上海市,021,上海市,浦东新区,"121.785641,30.959516",121.785641,30.959516,2022-04-02,上海市金石村
220,中国,上海市,021,上海市,浦东新区,"121.584667,31.250322",121.584667,31.250322,2022-04-02,上海市金台路115弄
221,中国,上海市,021,上海市,浦东新区,"121.586981,31.250724",121.586981,31.250724,2022-04-02,上海市金台路200弄
222,中国,上海市,021,上海市,浦东新区,"121.613164,31.255395",121.613164,31.255395,2022-04-02,上海市金湘路199号
223,中国,上海市,021,上海市,浦东新区,"121.610472,31.254194",121.610472,31.254194,2022-04-02,上海市金湘路345号
224,中国,上海市,021,上海市,浦东新区,"121.608806,31.253437",121.608806,31.253437,2022-04-02,上海市金湘路399弄
225,中国,上海市,021,上海市,宝山区,"121.347241,31.416784",121.347241,31.416784,2022-04-02,上海市金星村
226,中国,上海市,021,上海市,浦东新区,"121.581693,31.251365",121.581693,31.251365,2022-04-02,上海市金杨路660弄
227,中国,上海市,021,上海市,浦东新区,"121.582458,31.253102",121.582458,31.253102,2022-04-02,上海市金杨路757弄
228,中国,上海市,021,上海市,浦东新区,"121.539319,31.199316",121.539319,31.199316,2022-04-02,上海市锦安东路593弄
229,中国,上海市,021,上海市,浦东新区,"121.539889,31.203373",121.539889,31.203373,2022-04-02,上海市锦安东路88弄
230,中国,上海市,021,上海市,浦东新区,"121.537727,31.181482",121.537727,31.181482,2022-04-02,上海市锦绣路3088弄
231,中国,上海市,021,上海市,浦东新区,"121.692370,31.193140",121.692370,31.193140,2022-04-02,上海市进贤路250弄
232,中国,上海市,021,上海市,浦东新区,"121.568052,31.153236",121.568052,31.153236,2022-04-02,上海市京浦路160弄
233,中国,上海市,021,上海市,浦东新区,"121.560961,31.259997",121.560961,31.259997,2022-04-02,上海市居家桥路151弄
234,中国,上海市,021,上海市,浦东新区,"121.548244,31.235608",121.548244,31.235608,2022-04-02,上海市巨野路482弄
235,中国,上海市,021,上海市,浦东新区,"121.546917,31.238999",121.546917,31.238999,2022-04-02,上海市巨野路大陆家宅
