,country,province,citycode,city,district,location,long,lat,date,address
1364,中国,上海市,021,上海市,徐汇区,"121.435484,31.142082",121.435484,31.142082,2022-04-01,上海市汇成五村
1365,中国,上海市,021,上海市,徐汇区,"121.436877,31.132977",121.436877,31.132977,2022-04-01,上海市长桥六村
1366,中国,上海市,021,上海市,长宁区,"121.424624,31.220367",121.424624,31.220367,2022-04-01,上海市长宁区
1368,中国,上海市,021,上海市,长宁区,"121.416904,31.200652",121.416904,31.200652,2022-04-01,上海市安顺路231弄
1369,中国,上海市,021,上海市,长宁区,"121.373911,31.217356",121.373911,31.217356,2022-04-01,上海市天山西路80弄
1370,中国,上海市,021,上海市,长宁区,"121.430221,31.214438",121.430221,31.214438,2022-04-01,上海市利西路125弄
1371,中国,上海市,021,上海市,长宁区,"121.409996,31.198269",121.409996,31.198269,2022-04-01,上海市虹桥路1115弄
1372,中国,上海市,021,上海市,长宁区,"121.356217,31.184097",121.356217,31.184097,2022-04-01,上海市虹桥机场新村
1373,中国,上海市,021,上海市,长宁区,"121.408828,31.217173",121.408828,31.217173,2022-04-01,上海市长宁路1488弄
1374,中国,上海市,021,上海市,长宁区,"121.369914,31.201255",121.369914,31.201255,2022-04-01,上海市剑河路888弄
1375,中国,上海市,021,上海市,长宁区,"121.371245,31.198857",121.371245,31.198857,2022-04-01,上海市剑河路998弄
1376,中国,上海市,021,上海市,长宁区,"121.362372,31.214789",121.362372,31.214789,2022-04-01,上海市泉口路242号
1377,中国,上海市,021,上海市,长宁区,"121.402640,31.215720",121.402640,31.215720,2022-04-01,上海市云雾山路221弄
1378,中国,上海市,021,上海市,长宁区,"121.422211,31.206615",121.422211,31.206615,2022-04-01,上海市法华镇路681弄
1379,中国,上海市,021,上海市,静安区,"121.421320,31.225330",121.421320,31.225330,2022-04-01,上海市万航渡路1425号
1380,中国,上海市,021,上海市,长宁区,"121.429999,31.205458",121.429999,31.205458,2022-04-01,上海市番禺路277弄
1381,中国,上海市,021,上海市,长宁区,"121.416401,31.201001",121.416401,31.201001,2022-04-01,上海市安顺路99弄
1382,中国,上海市,021,上海市,长宁区,"121.392030,31.197443",121.392030,31.197443,2022-04-01,上海市虹桥路1720弄
1383,中国,上海市,021,上海市,长宁区,"121.370594,31.218207",121.370594,31.218207,2022-04-01,上海市新泾一村
1384,中国,上海市,021,上海市,长宁区,"121.426545,31.223456",121.426545,31.223456,2022-04-01,上海市长宁路476弄
1385,中国,上海市,021,上海市,长宁区,"121.421711,31.217289",121.421711,31.217289,2022-04-01,上海市定西路1507号
1386,中国,上海市,021,上海市,长宁区,"121.428644,31.203612",121.428644,31.203612,2022-04-01,上海市新华路210弄
1387,中国,上海市,021,上海市,长宁区,"121.436133,31.203424",121.436133,31.203424,2022-04-01,上海市淮海中路2006弄
1388,中国,上海市,021,上海市,长宁区,"121.424898,31.213108",121.424898,31.213108,2022-04-01,上海市武夷路290弄
1389,中国,上海市,021,上海市,长宁区,"121.429254,31.218128",121.429254,31.218128,2022-04-01,上海市宣化路72弄
1390,中国,上海市,021,上海市,长宁区,"121.369831,31.208007",121.369831,31.208007,2022-04-01,上海市仙霞西路7弄
1391,中国,上海市,021,上海市,长宁区,"121.407346,31.214017",121.407346,31.214017,2022-04-01,上海市天山三村
1392,中国,上海市,021,上海市,长宁区,"121.413177,31.222458",121.413177,31.222458,2022-04-01,上海市万航渡路2032弄
1393,中国,上海市,021,上海市,静安区,"121.405628,31.220419",121.405628,31.220419,2022-04-01,上海市万航渡路2486号
1394,中国,上海市,021,上海市,长宁区,"121.416561,31.217696",121.416561,31.217696,2022-04-01,上海市天山四村
1395,中国,上海市,021,上海市,普陀区,"121.395555,31.249840",121.395555,31.249840,2022-04-01,上海市普陀区
1397,中国,上海市,021,上海市,普陀区,"121.443907,31.257229",121.443907,31.257229,2022-04-01,上海市中山北路1243弄
1398,中国,上海市,021,上海市,普陀区,"121.398799,31.257928",121.398799,31.257928,2022-04-01,上海市桃浦路221弄
1399,中国,上海市,021,上海市,普陀区,"121.379206,31.261071",121.379206,31.261071,2022-04-01,上海市桃浦路1149弄
1400,中国,上海市,021,上海市,普陀区,"121.448254,31.255445",121.448254,31.255445,2022-04-01,上海市交通西路108弄
1401,中国,上海市,021,上海市,普陀区,"121.403946,31.271488",121.403946,31.271488,2022-04-01,上海市新村路1881弄
