,country,province,citycode,city,district,location,long,lat,date,address
103,中国,上海市,021,上海市,浦东新区,"121.612509,31.142683",121.612509,31.142683,2022-04-03,上海市创业路87弄
104,中国,上海市,021,上海市,浦东新区,"121.568585,31.342882",121.568585,31.342882,2022-04-03,上海市大星村顾家宅
105,中国,上海市,021,上海市,浦东新区,"121.764876,31.044262",121.764876,31.044262,2022-04-03,上海市荡湾路2号
106,中国,上海市,021,上海市,浦东新区,"121.562964,31.248234",121.562964,31.248234,2022-04-03,上海市德平路100弄
107,中国,上海市,021,上海市,浦东新区,"121.568295,31.244088",121.568295,31.244088,2022-04-03,上海市德平路1065弄
108,中国,上海市,021,上海市,浦东新区,"121.566939,31.240004",121.566939,31.240004,2022-04-03,上海市德平路1066弄
109,中国,上海市,021,上海市,浦东新区,"121.567944,31.241950",121.567944,31.241950,2022-04-03,上海市德平路1088号
110,中国,上海市,021,上海市,浦东新区,"121.568479,31.242135",121.568479,31.242135,2022-04-03,上海市德平路1125弄
111,中国,上海市,021,上海市,浦东新区,"121.567707,31.238132",121.567707,31.238132,2022-04-03,上海市德平路1134弄
112,中国,上海市,021,上海市,浦东新区,"121.560094,31.251837",121.560094,31.251837,2022-04-03,上海市德平路143弄
113,中国,上海市,021,上海市,浦东新区,"121.562733,31.250292",121.562733,31.250292,2022-04-03,上海市德平路155弄
114,中国,上海市,021,上海市,浦东新区,"121.557338,31.255352",121.557338,31.255352,2022-04-03,上海市德平路25弄
115,中国,上海市,021,上海市,浦东新区,"121.565469,31.244822",121.565469,31.244822,2022-04-03,上海市德平路748号
116,中国,上海市,021,上海市,浦东新区,"121.490985,31.170529",121.490985,31.170529,2022-04-03,上海市德州路255弄
117,中国,上海市,021,上海市,浦东新区,"121.481878,31.166633",121.481878,31.166633,2022-04-03,上海市德州路465弄
118,中国,上海市,021,上海市,浦东新区,"121.616303,31.128098",121.616303,31.128098,2022-04-03,上海市叠桥村
119,中国,上海市,021,上海市,浦东新区,"121.565664,31.230067",121.565664,31.230067,2022-04-03,上海市丁香路1299弄
120,中国,上海市,021,上海市,浦东新区,"121.564022,31.229382",121.564022,31.229382,2022-04-03,上海市丁香路1399弄
121,中国,上海市,021,上海市,浦东新区,"121.550484,31.242317",121.550484,31.242317,2022-04-03,上海市定水路50弄
123,中国,上海市,021,上海市,浦东新区,"121.565209,31.176723",121.565209,31.176723,2022-04-03,上海市东滨村陈家宅
124,中国,上海市,021,上海市,浦东新区,"121.569189,31.067263",121.569189,31.067263,2022-04-03,上海市东滨村东杨家宅
125,中国,上海市,021,上海市,浦东新区,"121.581785,31.284122",121.581785,31.284122,2022-04-03,上海市东波路325弄
126,中国,上海市,021,上海市,浦东新区,"121.588067,31.283941",121.588067,31.283941,2022-04-03,上海市东波路585弄
127,中国,上海市,021,上海市,浦东新区,"121.508633,31.231639",121.508633,31.231639,2022-04-03,上海市东昌路515弄
128,中国,上海市,021,上海市,浦东新区,"121.527314,31.209193",121.527314,31.209193,2022-04-03,上海市东方路1523弄
129,中国,上海市,021,上海市,浦东新区,"121.525654,31.209145",121.525654,31.209145,2022-04-03,上海市东方路1600弄
130,中国,上海市,021,上海市,浦东新区,"121.526981,31.207383",121.526981,31.207383,2022-04-03,上海市东方路1663弄
131,中国,上海市,021,上海市,浦东新区,"121.520310,31.204868",121.520310,31.204868,2022-04-03,上海市东方路1800弄
132,中国,上海市,021,上海市,浦东新区,"121.517965,31.197023",121.517965,31.197023,2022-04-03,上海市东方路2880弄
133,中国,上海市,021,上海市,浦东新区,"121.550453,31.156231",121.550453,31.156231,2022-04-03,上海市东风村二队奚家宅
134,中国,上海市,021,上海市,松江区,"121.576694,31.289595",121.576694,31.289595,2022-04-03,上海市东高路152号
135,中国,上海市,021,上海市,浦东新区,"121.540094,31.200269",121.540094,31.200269,2022-04-03,上海市东建路670弄
136,中国,上海市,021,上海市,浦东新区,"121.520607,31.217529",121.520607,31.217529,2022-04-03,上海市东建新村
137,中国,上海市,021,上海市,浦东新区,"121.614976,31.291786",121.614976,31.291786,2022-04-03,上海市东靖路2250弄
138,中国,上海市,021,上海市,浦东新区,"121.578412,31.294322",121.578412,31.294322,2022-04-03,上海市东靖路315弄
139,中国,上海市,021,上海市,浦东新区,"121.585103,31.290504",121.585103,31.290504,2022-04-03,上海市东靖路626弄
140,中国,上海市,021,上海市,浦东新区,"121.586358,31.295830",121.586358,31.295830,2022-04-03,上海市东靖路669弄
141,中国,上海市,021,上海市,浦东新区,"121.813275,31.033941",121.813275,31.033941,2022-04-03,上海市东联村
142,中国,上海市,021,上海市,浦东新区,"121.591748,31.272918",121.591748,31.272918,2022-04-03,上海市东陆路1018弄
143,中国,上海市,021,上海市,浦东新区,"121.596494,31.271510",121.596494,31.271510,2022-04-03,上海市东陆路1182弄
144,中国,上海市,021,上海市,浦东新区,"121.597871,31.270287",121.597871,31.270287,2022-04-03,上海市东陆路1268弄
145,中国,上海市,021,上海市,浦东新区,"121.599415,31.269053",121.599415,31.269053,2022-04-03,上海市东陆路1350弄
146,中国,上海市,021,上海市,浦东新区,"121.601730,31.267247",121.601730,31.267247,2022-04-03,上海市东陆路1456弄
147,中国,上海市,021,上海市,浦东新区,"121.586230,31.280011",121.586230,31.280011,2022-04-03,上海市东陆路429弄
148,中国,上海市,021,上海市,浦东新区,"121.591114,31.273658",121.591114,31.273658,2022-04-03,上海市东陆路898弄
149,中国,上海市,021,上海市,浦东新区,"121.513131,31.185029",121.513131,31.185029,2022-04-03,上海市东明路355弄
150,中国,上海市,021,上海市,浦东新区,"121.511426,31.181758",121.511426,31.181758,2022-04-03,上海市东明路383弄
151,中国,上海市,021,上海市,浦东新区,"121.508914,31.201308",121.508914,31.201308,2022-04-03,上海市东三街102弄
152,中国,上海市,021,上海市,浦东新区,"121.534448,31.164407",121.534448,31.164407,2022-04-03,上海市东书房路390弄
153,中国,上海市,021,上海市,浦东新区,"121.752972,31.171590",121.752972,31.171590,2022-04-03,上海市东亭路836弄
154,中国,上海市,021,上海市,浦东新区,"121.534339,31.200181",121.534339,31.200181,2022-04-03,上海市东绣路1086弄
155,中国,上海市,021,上海市,浦东新区,"121.535196,31.199118",121.535196,31.199118,2022-04-03,上海市东绣路1155弄
156,中国,上海市,021,上海市,浦东新区,"121.530612,31.200649",121.530612,31.200649,2022-04-03,上海市东绣路1389弄
157,中国,上海市,021,上海市,浦东新区,"121.536628,31.201597",121.536628,31.201597,2022-04-03,上海市东绣路999弄
158,中国,上海市,021,上海市,浦东新区,"121.641221,31.197269",121.641221,31.197269,2022-04-03,上海市东窑新村
159,中国,上海市,021,上海市,浦东新区,"121.569189,31.067263",121.569189,31.067263,2022-04-03,上海市杜尹村东杨家宅
160,中国,上海市,021,上海市,浦东新区,"121.523212,31.214439",121.523212,31.214439,2022-04-03,上海市峨山路1111弄
161,中国,上海市,021,上海市,浦东新区,"121.528228,31.214252",121.528228,31.214252,2022-04-03,上海市峨山路180弄
162,中国,上海市,021,上海市,浦东新区,"121.527923,31.214876",121.527923,31.214876,2022-04-03,上海市峨山路187弄
163,中国,上海市,021,上海市,浦东新区,"121.526694,31.214418",121.526694,31.214418,2022-04-03,上海市峨山路280弄
164,中国,上海市,021,上海市,浦东新区,"121.524188,31.213604",121.524188,31.213604,2022-04-03,上海市峨山路500弄
165,中国,上海市,021,上海市,浦东新区,"121.584531,31.306375",121.584531,31.306375,2022-04-03,上海市繁锦路1288弄
166,中国,上海市,021,上海市,浦东新区,"121.586405,31.314649",121.586405,31.314649,2022-04-03,上海市繁锦路688弄
167,中国,上海市,021,上海市,浦东新区,"121.586750,31.106794",121.586750,31.106794,2022-04-03,上海市繁荣东路150弄
168,中国,上海市,021,上海市,浦东新区,"121.587327,31.106922",121.587327,31.106922,2022-04-03,上海市繁荣东路159弄
169,中国,上海市,021,上海市,浦东新区,"121.557930,31.192455",121.557930,31.192455,2022-04-03,上海市芳草路352弄
170,中国,上海市,021,上海市,浦东新区,"121.558433,31.229605",121.558433,31.229605,2022-04-03,上海市芳甸路77弄
171,中国,上海市,021,上海市,浦东新区,"121.558870,31.196975",121.558870,31.196975,2022-04-03,上海市芳华路411弄
172,中国,上海市,021,上海市,浦东新区,"121.560471,31.195862",121.560471,31.195862,2022-04-03,上海市芳华路478弄
173,中国,上海市,021,上海市,浦东新区,"121.561048,31.197309",121.561048,31.197309,2022-04-03,上海市芳华路503弄
174,中国,上海市,021,上海市,浦东新区,"121.561822,31.196317",121.561822,31.196317,2022-04-03,上海市芳华路573弄
175,中国,上海市,021,上海市,浦东新区,"121.570462,31.197980",121.570462,31.197980,2022-04-03,上海市芳华路933弄
176,中国,上海市,021,上海市,浦东新区,"121.593064,31.013016",121.593064,31.013016,2022-04-03,上海市丰桥村
177,中国,上海市,021,上海市,金山区,"121.141193,30.870076",121.141193,30.870076,2022-04-03,上海市富强村
178,中国,上海市,021,上海市,浦东新区,"121.622853,31.290050",121.622853,31.290050,2022-04-03,上海市高宝路300弄
179,中国,上海市,021,上海市,浦东新区,"121.619449,31.290527",121.619449,31.290527,2022-04-03,上海市高宝路528弄
180,中国,上海市,021,上海市,浦东新区,"121.580642,31.296698",121.580642,31.296698,2022-04-03,上海市高博路210弄
181,中国,上海市,021,上海市,浦东新区,"121.627160,31.323016",121.627160,31.323016,2022-04-03,上海市高东二路118弄
182,中国,上海市,021,上海市,浦东新区,"121.537584,31.188816",121.537584,31.188816,2022-04-03,上海市高科西路2111弄
183,中国,上海市,021,上海市,浦东新区,"121.634514,31.204229",121.634514,31.204229,2022-04-03,上海市高科中路2947号
184,中国,上海市,021,上海市,浦东新区,"121.627587,31.183503",121.627587,31.183503,2022-04-03,上海市高木桥路219弄
185,中国,上海市,021,上海市,浦东新区,"121.580518,31.326085",121.580518,31.326085,2022-04-03,上海市高西村
186,中国,上海市,021,上海市,浦东新区,"121.644497,31.022206",121.644497,31.022206,2022-04-03,上海市工农新村
187,中国,上海市,021,上海市,浦东新区,"121.685960,31.270435",121.685960,31.270435,2022-04-03,上海市龚华路35弄
188,中国,上海市,021,上海市,浦东新区,"121.685547,31.261007",121.685547,31.261007,2022-04-03,上海市龚华路406弄
189,中国,上海市,021,上海市,浦东新区,"121.688393,31.259123",121.688393,31.259123,2022-04-03,上海市龚华路479弄
190,中国,上海市,021,上海市,浦东新区,"121.683428,31.266749",121.683428,31.266749,2022-04-03,上海市龚华路50弄
191,中国,上海市,021,上海市,浦东新区,"121.742087,31.069934",121.742087,31.069934,2022-04-03,上海市拱海路459弄
192,中国,上海市,021,上海市,浦东新区,"121.750432,31.071768",121.750432,31.071768,2022-04-03,上海市拱海路755弄
193,中国,上海市,021,上海市,浦东新区,"121.738399,31.070306",121.738399,31.070306,2022-04-03,上海市拱海路79弄
194,中国,上海市,021,上海市,浦东新区,"121.771987,31.064096",121.771987,31.064096,2022-04-03,上海市拱乐路698弄
195,中国,上海市,021,上海市,浦东新区,"121.771762,31.063297",121.771762,31.063297,2022-04-03,上海市拱乐路699号
196,中国,上海市,021,上海市,金山区,"121.362088,30.870965",121.362088,30.870965,2022-04-03,上海市共和村
197,中国,上海市,021,上海市,浦东新区,"121.798289,31.078007",121.798289,31.078007,2022-04-03,上海市共新村蔡家宅
198,中国,上海市,021,上海市,浦东新区,"121.707806,31.252760",121.707806,31.252760,2022-04-03,上海市共一村1队
199,中国,上海市,021,上海市,浦东新区,"121.916286,30.886358",121.916286,30.886358,2022-04-03,上海市古棕路168弄
200,中国,上海市,021,上海市,浦东新区,"121.661376,31.293138",121.661376,31.293138,2022-04-03,上海市顾东村
201,中国,上海市,021,上海市,浦东新区,"121.676280,31.294745",121.676280,31.294745,2022-04-03,上海市顾三村东蔡家宅
202,中国,上海市,021,上海市,浦东新区,"121.687332,31.294720",121.687332,31.294720,2022-04-03,上海市顾三村外金家宅
203,中国,上海市,021,上海市,浦东新区,"121.656190,31.263479",121.656190,31.263479,2022-04-03,上海市顾唐路138弄
204,中国,上海市,021,上海市,浦东新区,"121.670689,31.206003",121.670689,31.206003,2022-04-03,上海市顾唐路3281弄
205,中国,上海市,021,上海市,浦东新区,"121.553145,31.246034",121.553145,31.246034,2022-04-03,上海市崮山路157弄
206,中国,上海市,021,上海市,浦东新区,"121.556806,31.243474",121.556806,31.243474,2022-04-03,上海市崮山路459号
207,中国,上海市,021,上海市,浦东新区,"121.560824,31.238558",121.560824,31.238558,2022-04-03,上海市崮山路717号
208,中国,上海市,021,上海市,浦东新区,"121.586714,31.119844",121.586714,31.119844,2022-04-03,上海市关岳路181弄
209,中国,上海市,021,上海市,浦东新区,"121.591314,31.119579",121.591314,31.119579,2022-04-03,上海市关岳路338弄
210,中国,上海市,021,上海市,闵行区,"121.416487,31.079828",121.416487,31.079828,2022-04-03,上海市光辉村
211,中国,上海市,021,上海市,宝山区,"121.373687,31.429870",121.373687,31.429870,2022-04-03,上海市光明村
212,中国,上海市,021,上海市,浦东新区,"121.614304,31.334878",121.614304,31.334878,2022-04-03,上海市光明路61弄
213,中国,上海市,021,上海市,浦东新区,"121.656972,31.275533",121.656972,31.275533,2022-04-03,上海市光耀村姚湾宅
214,中国,上海市,021,上海市,浦东新区,"121.670327,31.292052",121.670327,31.292052,2022-04-03,上海市海纳路129弄
215,中国,上海市,021,上海市,浦东新区,"121.610459,31.010373",121.610459,31.010373,2022-04-03,上海市海桥村
216,中国,上海市,021,上海市,浦东新区,"121.679184,31.282002",121.679184,31.282002,2022-04-03,上海市海容路399弄
217,中国,上海市,021,上海市,浦东新区,"121.677707,31.280180",121.677707,31.280180,2022-04-03,上海市海容路99弄
218,中国,上海市,021,上海市,浦东新区,"121.765291,31.213211",121.765291,31.213211,2022-04-03,上海市海塘村北海塘宅
219,中国,上海市,021,上海市,浦东新区,"121.565209,31.176723",121.565209,31.176723,2022-04-03,上海市海塘村陈家宅
220,中国,上海市,021,上海市,浦东新区,"121.764061,31.208814",121.764061,31.208814,2022-04-03,上海市海塘村南海塘宅
221,中国,上海市,021,上海市,浦东新区,"121.733568,31.166976",121.733568,31.166976,2022-04-03,上海市海霞路135弄
222,中国,上海市,021,上海市,浦东新区,"121.742315,31.168968",121.742315,31.168968,2022-04-03,上海市海霞路493弄
223,中国,上海市,021,上海市,浦东新区,"121.746905,31.170493",121.746905,31.170493,2022-04-03,上海市海霞路685弄
224,中国,上海市,021,上海市,浦东新区,"121.506231,31.158445",121.506231,31.158445,2022-04-03,上海市海阳路1064号
225,中国,上海市,021,上海市,浦东新区,"121.476587,31.151180",121.476587,31.151180,2022-04-03,上海市海阳西路268弄
226,中国,上海市,021,上海市,浦东新区,"121.608350,31.079187",121.608350,31.079187,2022-04-03,上海市航昌路199弄
227,中国,上海市,021,上海市,浦东新区,"121.608778,31.075076",121.608778,31.075076,2022-04-03,上海市航昌路376弄
228,中国,上海市,021,上海市,浦东新区,"121.754264,31.152698",121.754264,31.152698,2022-04-03,上海市航城三路675弄
229,中国,上海市,021,上海市,浦东新区,"121.754610,31.151840",121.754610,31.151840,2022-04-03,上海市航城三路692弄
230,中国,上海市,021,上海市,浦东新区,"121.585531,31.050358",121.585531,31.050358,2022-04-03,上海市航鹤路1858弄
231,中国,上海市,021,上海市,浦东新区,"121.575113,31.024083",121.575113,31.024083,2022-04-03,上海市航梅路525弄
232,中国,上海市,021,上海市,浦东新区,"121.591313,31.070891",121.591313,31.070891,2022-04-03,上海市航瑞路175弄
233,中国,上海市,021,上海市,浦东新区,"121.591919,31.074063",121.591919,31.074063,2022-04-03,上海市航瑞路388弄
234,中国,上海市,021,上海市,浦东新区,"121.590062,31.074700",121.590062,31.074700,2022-04-03,上海市航瑞路389弄
235,中国,上海市,021,上海市,浦东新区,"121.603187,31.024559",121.603187,31.024559,2022-04-03,上海市航头果园村
236,中国,上海市,021,上海市,浦东新区,"121.722841,31.232094",121.722841,31.232094,2022-04-03,上海市合庆何家宅
