country,province,citycode,city,district,location,long,lat,date,address
中国,上海市,021,上海市,浦东新区,"121.502996,31.170680",121.502996,31.170680,2022-04-07,上海市成山路300弄
中国,上海市,021,上海市,浦东新区,"121.505328,31.173818",121.505328,31.173818,2022-04-07,上海市成山路475弄
中国,上海市,021,上海市,浦东新区,"121.508628,31.170225",121.508628,31.170225,2022-04-07,上海市成山路544弄
中国,上海市,021,上海市,浦东新区,"121.508317,31.172006",121.508317,31.172006,2022-04-07,上海市成山路558号
中国,上海市,021,上海市,浦东新区,"121.508569,31.169934",121.508569,31.169934,2022-04-07,上海市成山路608弄
中国,上海市,021,上海市,浦东新区,"121.668636,31.224928",121.668636,31.224928,2022-04-07,上海市诚礼路298弄
中国,上海市,021,上海市,崇明区,"121.230026,31.760496",121.230026,31.760496,2022-04-07,上海市城北村
中国,上海市,021,上海市,浦东新区,"121.687861,31.191749",121.687861,31.191749,2022-04-07,上海市城丰路130弄
中国,上海市,021,上海市,浦东新区,"121.687280,31.189980",121.687280,31.189980,2022-04-07,上海市城丰路143弄
中国,上海市,021,上海市,浦东新区,"121.690286,31.191115",121.690286,31.191115,2022-04-07,上海市城丰路15弄
中国,上海市,021,上海市,浦东新区,"121.685690,31.191343",121.685690,31.191343,2022-04-07,上海市城丰路212弄
中国,上海市,021,上海市,浦东新区,"121.686216,31.188996",121.686216,31.188996,2022-04-07,上海市城丰路245弄
中国,上海市,021,上海市,浦东新区,"121.688450,31.191991",121.688450,31.191991,2022-04-07,上海市城丰路70弄
中国,上海市,021,上海市,金山区,"121.289117,30.738783",121.289117,30.738783,2022-04-07,上海市城南村倪家宅
中国,上海市,021,上海市,嘉定区,"121.203232,31.346909",121.203232,31.346909,2022-04-07,上海市城南村朱家宅
中国,上海市,021,上海市,浦东新区,"121.706874,31.192843",121.706874,31.192843,2022-04-07,上海市城南路229弄
中国,上海市,021,上海市,浦东新区,"121.705527,31.192337",121.705527,31.192337,2022-04-07,上海市城南路293弄
中国,上海市,021,上海市,浦东新区,"121.743642,31.041318",121.743642,31.041318,2022-04-07,上海市城南路41弄
中国,上海市,021,上海市,浦东新区,"121.696168,31.190299",121.696168,31.190299,2022-04-07,上海市城南路5122号
中国,上海市,021,上海市,浦东新区,"121.696960,31.191670",121.696960,31.191670,2022-04-07,上海市城南路550弄
中国,上海市,021,上海市,浦东新区,"121.757030,31.042280",121.757030,31.042280,2022-04-07,上海市城南路555弄
中国,上海市,021,上海市,浦东新区,"121.695059,31.190034",121.695059,31.190034,2022-04-07,上海市城南路627弄
中国,上海市,021,上海市,浦东新区,"121.693094,31.188514",121.693094,31.188514,2022-04-07,上海市城南路747弄
中国,上海市,021,上海市,浦东新区,"121.693571,31.195017",121.693571,31.195017,2022-04-07,上海市城西路195弄
中国,上海市,021,上海市,浦东新区,"121.808004,30.901561",121.808004,30.901561,2022-04-07,上海市池月路333弄
中国,上海市,021,上海市,浦东新区,"121.716192,31.146911",121.716192,31.146911,2022-04-07,上海市储店村东乔家宅
中国,上海市,021,上海市,宝山区,"121.445205,31.394121",121.445205,31.394121,2022-04-07,上海市储店村桂家宅
中国,上海市,021,上海市,浦东新区,"121.612429,31.206779",121.612429,31.206779,2022-04-07,上海市川北公路3087弄
中国,上海市,021,上海市,浦东新区,"121.693997,31.184181",121.693997,31.184181,2022-04-07,上海市川环南路1049弄
中国,上海市,021,上海市,浦东新区,"121.690923,31.184356",121.690923,31.184356,2022-04-07,上海市川环南路1155弄
中国,上海市,021,上海市,浦东新区,"121.702821,31.187304",121.702821,31.187304,2022-04-07,上海市川环南路579弄
中国,上海市,021,上海市,浦东新区,"121.695938,31.186564",121.695938,31.186564,2022-04-07,上海市川环南路898弄
中国,上海市,021,上海市,浦东新区,"121.757596,31.148880",121.757596,31.148880,2022-04-07,上海市川南奉公路3424弄
中国,上海市,021,上海市,浦东新区,"121.681538,31.254586",121.681538,31.254586,2022-04-07,上海市川沙路1666弄
中国,上海市,021,上海市,浦东新区,"121.686621,31.243864",121.686621,31.243864,2022-04-07,上海市川沙路2015弄
中国,上海市,021,上海市,浦东新区,"121.666813,31.279203",121.666813,31.279203,2022-04-07,上海市川沙路326弄
中国,上海市,021,上海市,浦东新区,"121.669854,31.279098",121.669854,31.279098,2022-04-07,上海市川沙路389弄
中国,上海市,021,上海市,浦东新区,"121.694792,31.204589",121.694792,31.204589,2022-04-07,上海市川沙路4298号
中国,上海市,021,上海市,浦东新区,"121.698200,31.198674",121.698200,31.198674,2022-04-07,上海市川沙路4625弄
中国,上海市,021,上海市,浦东新区,"121.699041,31.183205",121.699041,31.183205,2022-04-07,上海市川沙路5600弄
中国,上海市,021,上海市,浦东新区,"121.699489,31.187777",121.699489,31.187777,2022-04-07,上海市川沙新镇城南村
中国,上海市,021,上海市,浦东新区,"121.731499,31.202916",121.731499,31.202916,2022-04-07,上海市川沙新镇和平村
中国,上海市,021,上海市,浦东新区,"121.721203,31.146427",121.721203,31.146427,2022-04-07,上海市川沙新镇吴店村
中国,上海市,021,上海市,浦东新区,"121.638833,31.310362",121.638833,31.310362,2022-04-07,上海市川沙镇东薛家宅
中国,上海市,021,上海市,浦东新区,"121.688225,31.192638",121.688225,31.192638,2022-04-07,上海市川银路150弄
中国,上海市,021,上海市,浦东新区,"121.685855,31.192690",121.685855,31.192690,2022-04-07,上海市川银路81弄
中国,上海市,021,上海市,浦东新区,"121.624398,31.144861",121.624398,31.144861,2022-04-07,上海市川周公路2788号
中国,上海市,021,上海市,浦东新区,"121.616951,31.143307",121.616951,31.143307,2022-04-07,上海市川周公路2828弄
中国,上海市,021,上海市,浦东新区,"121.610227,31.141537",121.610227,31.141537,2022-04-07,上海市川周公路3010弄
中国,上海市,021,上海市,浦东新区,"121.611674,31.140808",121.611674,31.140808,2022-04-07,上海市川周公路3038弄
中国,上海市,021,上海市,浦东新区,"121.589698,31.124689",121.589698,31.124689,2022-04-07,上海市川周公路4005弄
中国,上海市,021,上海市,浦东新区,"121.587041,31.125047",121.587041,31.125047,2022-04-07,上海市川周公路4011弄
中国,上海市,021,上海市,浦东新区,"121.704902,31.174573",121.704902,31.174573,2022-04-07,上海市川周公路4020弄
中国,上海市,021,上海市,浦东新区,"121.584888,31.125545",121.584888,31.125545,2022-04-07,上海市川周公路4058弄
中国,上海市,021,上海市,浦东新区,"121.582012,31.120279",121.582012,31.120279,2022-04-07,上海市川周公路4293弄
中国,上海市,021,上海市,浦东新区,"121.581043,31.120704",121.581043,31.120704,2022-04-07,上海市川周公路4318弄
中国,上海市,021,上海市,浦东新区,"121.709018,31.183304",121.709018,31.183304,2022-04-07,上海市川周公路8682号
中国,上海市,021,上海市,浦东新区,"121.707483,31.185866",121.707483,31.185866,2022-04-07,上海市川周路8828弄
中国,上海市,021,上海市,浦东新区,"121.655192,31.200845",121.655192,31.200845,2022-04-07,上海市创新西路199弄
中国,上海市,021,上海市,浦东新区,"121.651946,31.203371",121.651946,31.203371,2022-04-07,上海市创新西路300弄
中国,上海市,021,上海市,浦东新区,"121.656396,31.203066",121.656396,31.203066,2022-04-07,上海市创新西路75弄
中国,上海市,021,上海市,浦东新区,"121.662016,31.207349",121.662016,31.207349,2022-04-07,上海市创新中路199弄
中国,上海市,021,上海市,浦东新区,"121.666861,31.211055",121.666861,31.211055,2022-04-07,上海市创新中路399弄
中国,上海市,021,上海市,浦东新区,"121.670989,31.210289",121.670989,31.210289,2022-04-07,上海市创新中路593弄
中国,上海市,021,上海市,浦东新区,"121.610226,31.143996",121.610226,31.143996,2022-04-07,上海市创业路78弄
中国,上海市,021,上海市,浦东新区,"121.585628,31.339477",121.585628,31.339477,2022-04-07,上海市春晖路289弄
中国,上海市,021,上海市,浦东新区,"121.581784,31.338224",121.581784,31.338224,2022-04-07,上海市春晖路446弄
中国,上海市,021,上海市,浦东新区,"121.579267,31.335389",121.579267,31.335389,2022-04-07,上海市春晖路628弄
中国,上海市,021,上海市,奉贤区,"121.655900,30.928671",121.655900,30.928671,2022-04-07,上海市春雷村东张家宅
中国,上海市,021,上海市,浦东新区,"121.646353,31.214903",121.646353,31.214903,2022-04-07,上海市春泉路45弄
中国,上海市,021,上海市,浦东新区,"121.651064,31.212018",121.651064,31.212018,2022-04-07,上海市春源路58弄
中国,上海市,021,上海市,浦东新区,"121.631647,31.179955",121.631647,31.179955,2022-04-07,上海市纯新村吴家宅
中国,上海市,021,上海市,浦东新区,"121.609684,31.181050",121.609684,31.181050,2022-04-07,上海市大丰村丁家宅
中国,上海市,021,上海市,浦东新区,"121.565209,31.176723",121.565209,31.176723,2022-04-07,上海市大洪村陈家宅
中国,上海市,021,上海市,金山区,"121.314646,30.782967",121.314646,30.782967,2022-04-07,上海市大洪村凌家宅
中国,上海市,021,上海市,浦东新区,"121.647736,31.288997",121.647736,31.288997,2022-04-07,上海市大陆家宅
中国,上海市,021,上海市,浦东新区,"121.571750,31.335925",121.571750,31.335925,2022-04-07,上海市大同路1010弄
中国,上海市,021,上海市,浦东新区,"121.771524,30.947164",121.771524,30.947164,2022-04-07,上海市大团镇邵宅村
中国,上海市,021,上海市,浦东新区,"121.741791,30.970747",121.741791,30.970747,2022-04-07,上海市大杨村
中国,上海市,021,上海市,浦东新区,"121.647509,31.225443",121.647509,31.225443,2022-04-07,上海市大众村
中国,上海市,021,上海市,浦东新区,"121.757992,31.199742",121.757992,31.199742,2022-04-07,上海市大众村包家宅
中国,上海市,021,上海市,浦东新区,"121.651438,31.228785",121.651438,31.228785,2022-04-07,上海市大众村西沟圈
中国,上海市,021,上海市,浦东新区,"121.648370,31.228527",121.648370,31.228527,2022-04-07,上海市大众村中心新村
中国,上海市,021,上海市,嘉定区,"121.203232,31.346909",121.203232,31.346909,2022-04-07,上海市大众村朱家宅
中国,上海市,021,上海市,浦东新区,"121.634947,31.225488",121.634947,31.225488,2022-04-07,上海市大众中心村
中国,上海市,021,上海市,浦东新区,"121.590975,31.300488",121.590975,31.300488,2022-04-07,上海市德爱路380弄
中国,上海市,021,上海市,浦东新区,"121.668438,31.194145",121.668438,31.194145,2022-04-07,上海市德川路259弄
中国,上海市,021,上海市,浦东新区,"121.668204,31.227994",121.668204,31.227994,2022-04-07,上海市德淳路99弄
中国,上海市,021,上海市,浦东新区,"121.562964,31.248234",121.562964,31.248234,2022-04-07,上海市德平路100弄
中国,上海市,021,上海市,浦东新区,"121.568295,31.244088",121.568295,31.244088,2022-04-07,上海市德平路1065弄
中国,上海市,021,上海市,浦东新区,"121.568479,31.242135",121.568479,31.242135,2022-04-07,上海市德平路1125弄
中国,上海市,021,上海市,浦东新区,"121.567707,31.238132",121.567707,31.238132,2022-04-07,上海市德平路1134弄
中国,上海市,021,上海市,浦东新区,"121.571810,31.240085",121.571810,31.240085,2022-04-07,上海市德平路1189弄
中国,上海市,021,上海市,浦东新区,"121.555232,31.252974",121.555232,31.252974,2022-04-07,上海市德平路12弄
中国,上海市,021,上海市,浦东新区,"121.556641,31.253705",121.556641,31.253705,2022-04-07,上海市德平路24弄
中国,上海市,021,上海市,浦东新区,"121.557338,31.255352",121.557338,31.255352,2022-04-07,上海市德平路25弄
中国,上海市,021,上海市,浦东新区,"121.557031,31.253248",121.557031,31.253248,2022-04-07,上海市德平路34弄
中国,上海市,021,上海市,浦东新区,"121.564181,31.243530",121.564181,31.243530,2022-04-07,上海市德平路764弄
中国,上海市,021,上海市,浦东新区,"121.559257,31.250397",121.559257,31.250397,2022-04-07,上海市德平路80弄
中国,上海市,021,上海市,浦东新区,"121.498242,31.168122",121.498242,31.168122,2022-04-07,上海市德州路150弄
中国,上海市,021,上海市,浦东新区,"121.495563,31.168337",121.495563,31.168337,2022-04-07,上海市德州路220弄
中国,上海市,021,上海市,浦东新区,"121.490985,31.170529",121.490985,31.170529,2022-04-07,上海市德州路255弄
中国,上海市,021,上海市,浦东新区,"121.492484,31.167218",121.492484,31.167218,2022-04-07,上海市德州路262号
中国,上海市,021,上海市,浦东新区,"121.486690,31.165860",121.486690,31.165860,2022-04-07,上海市德州路380弄
中国,上海市,021,上海市,浦东新区,"121.565664,31.230067",121.565664,31.230067,2022-04-07,上海市丁香路1299弄
中国,上海市,021,上海市,浦东新区,"121.541974,31.222328",121.541974,31.222328,2022-04-07,上海市丁香路1339弄
中国,上海市,021,上海市,浦东新区,"121.564022,31.229382",121.564022,31.229382,2022-04-07,上海市丁香路1399弄
中国,上海市,021,上海市,浦东新区,"121.564110,31.229200",121.564110,31.229200,2022-04-07,上海市丁香路1599弄
中国,上海市,021,上海市,浦东新区,"121.553361,31.225241",121.553361,31.225241,2022-04-07,上海市丁香路910弄
中国,上海市,021,上海市,浦东新区,"121.759452,31.117737",121.759452,31.117737,2022-04-07,上海市东北新村
中国,上海市,021,上海市,浦东新区,"121.548341,31.166473",121.548341,31.166473,2022-04-07,上海市东滨村张家宅
中国,上海市,021,上海市,浦东新区,"121.578701,31.283683",121.578701,31.283683,2022-04-07,上海市东波路248弄
中国,上海市,021,上海市,浦东新区,"121.581785,31.284122",121.581785,31.284122,2022-04-07,上海市东波路325弄
中国,上海市,021,上海市,浦东新区,"121.580993,31.283924",121.580993,31.283924,2022-04-07,上海市东波路352弄
中国,上海市,021,上海市,浦东新区,"121.577131,31.284518",121.577131,31.284518,2022-04-07,上海市东波路49弄
中国,上海市,021,上海市,浦东新区,"121.588067,31.283941",121.588067,31.283941,2022-04-07,上海市东波路585弄
中国,上海市,021,上海市,浦东新区,"121.511511,31.231515",121.511511,31.231515,2022-04-07,上海市东昌路498弄
中国,上海市,021,上海市,浦东新区,"121.527314,31.209193",121.527314,31.209193,2022-04-07,上海市东方路1523弄
中国,上海市,021,上海市,浦东新区,"121.526039,31.205111",121.526039,31.205111,2022-04-07,上海市东方路1669弄
中国,上海市,021,上海市,浦东新区,"121.520310,31.204868",121.520310,31.204868,2022-04-07,上海市东方路1800弄
中国,上海市,021,上海市,浦东新区,"121.523008,31.199373",121.523008,31.199373,2022-04-07,上海市东方路1881弄
中国,上海市,021,上海市,浦东新区,"121.513979,31.193495",121.513979,31.193495,2022-04-07,上海市东方路3344弄
中国,上海市,021,上海市,浦东新区,"121.524349,31.233119",121.524349,31.233119,2022-04-07,上海市东方路573弄
中国,上海市,021,上海市,浦东新区,"121.527929,31.242477",121.527929,31.242477,2022-04-07,上海市东方路滨江路交界口工地生活区
中国,上海市,021,上海市,浦东新区,"121.548341,31.166473",121.548341,31.166473,2022-04-07,上海市东风村张家宅
中国,上海市,021,上海市,松江区,"121.576694,31.289595",121.576694,31.289595,2022-04-07,上海市东高路152号
中国,上海市,021,上海市,浦东新区,"121.588832,31.289554",121.588832,31.289554,2022-04-07,上海市东高路张杨北路工地生活区
中国,上海市,021,上海市,浦东新区,"121.576824,31.292316",121.576824,31.292316,2022-04-07,上海市东沟北路24号
中国,上海市,021,上海市,金山区,"121.294610,30.812811",121.294610,30.812811,2022-04-07,上海市东海村马家宅
中国,上海市,021,上海市,浦东新区,"121.902147,30.954220",121.902147,30.954220,2022-04-07,上海市东海二村
中国,上海市,021,上海市,浦东新区,"121.906525,30.954519",121.906525,30.954519,2022-04-07,上海市东海农场2村
中国,上海市,021,上海市,浦东新区,"121.906597,30.953072",121.906597,30.953072,2022-04-07,上海市东海三村
中国,上海市,021,上海市,浦东新区,"121.540094,31.200269",121.540094,31.200269,2022-04-07,上海市东建路670弄
中国,上海市,021,上海市,浦东新区,"121.520607,31.217529",121.520607,31.217529,2022-04-07,上海市东建新村
中国,上海市,021,上海市,浦东新区,"121.586358,31.295830",121.586358,31.295830,2022-04-07,上海市东靖路669弄
中国,上海市,021,上海市,浦东新区,"121.591748,31.272918",121.591748,31.272918,2022-04-07,上海市东陆路1018弄
中国,上海市,021,上海市,浦东新区,"121.596494,31.271510",121.596494,31.271510,2022-04-07,上海市东陆路1182弄
中国,上海市,021,上海市,浦东新区,"121.597918,31.270983",121.597918,31.270983,2022-04-07,上海市东陆路1221号
中国,上海市,021,上海市,浦东新区,"121.597871,31.270287",121.597871,31.270287,2022-04-07,上海市东陆路1268弄
